"geo_value","time_value","cli","inperson_school_fulltime","inperson_school_parttime","tested_14d","tested_positive_14d","covid_vaccinated_or_accept","covid_vaccinated","others_masked","public_transit_1d","work_outside_home_1d","shop_1d","restaurant_1d","spent_time_1d","large_event_1d","worried_become_ill","vaccine_likely_friends","vaccine_likely_who","vaccine_likely_govt_health","vaccine_likely_politicians","confirmed_7dav_incidence_prop","wearing_mask"
"12033",2021-01-30,1.1252165,NA,NA,12.2635711,NA,65.2897368,14.9626925,61.9247105,3.7250259,33.4572966,58.1467283,21.0254151,32.2428441,10.2835759,62.5659469,37.3606478,30.3700723,23.518162,7.1670991,77.0202983,86.52529
"12035",2021-01-30,0,NA,NA,9.2126395,NA,74.8559428,16.888405,76.3083316,0.2935394,26.8165484,59.6137326,19.9578543,30.3213404,11.8973789,70.4425974,28.8247301,30.2908192,24.7518288,7.2299608,37.8697882,89.8590559
"12053",2021-01-30,2.1475829,NA,NA,11.1710357,NA,66.6180539,13.5930212,63.6150359,2.012148,24.319722,53.9552518,14.7794221,28.6733237,9.2140965,69.2310048,32.7749602,28.8986114,28.9693746,12.32222,33.8472948,85.7725291
"12057",2021-01-30,1.0682025,62.8845904,12.4440365,13.5186639,18.3454234,74.2841837,12.3375592,76.9060578,3.5203965,30.8781387,52.1749832,19.0217005,32.2127288,11.2693578,72.0320567,32.5913752,40.3630859,32.5538434,8.6715105,38.1090474,93.6863469
"12061",2021-01-30,1.3461487,NA,NA,11.1720852,NA,82.6875352,23.5492654,68.7211626,10.5021893,22.1927955,72.7909555,27.8031754,36.8819652,11.2373299,57.8171657,23.2087783,NA,NA,NA,40.9624956,78.0545543
"12069",2021-01-30,0.8495399,NA,NA,12.249563,NA,71.244367,15.4632244,70.4682596,1.2557348,30.8486751,55.8156907,20.8385655,34.7415257,11.8101385,64.1376387,36.4213432,37.3947322,34.0883373,12.3379046,46.6816109,89.2710318
"12071",2021-01-30,0.9470971,68.231674,16.1116921,12.9303505,10.4964654,75.072651,15.063845,66.2614582,3.2410992,30.0035757,58.1728105,24.2436275,35.2300465,13.4832143,68.2870625,35.0855806,35.0476888,32.9650696,9.2861968,38.6966072,85.2357757
"12073",2021-01-30,2.6731611,NA,NA,16.5949805,NA,80.8045413,23.2403615,80.8017041,2.165322,32.7972538,50.3242228,17.7731622,29.8331216,11.8296876,73.2566225,44.6345525,39.7522269,36.2080012,11.1853167,67.884461,94.275115
"12081",2021-01-30,0.1448237,NA,NA,13.8810763,NA,79.391173,13.3927544,70.4061453,2.7276471,31.0359085,59.9219125,24.149761,32.1331466,11.4160138,69.0427969,36.9575483,36.0652092,32.4987831,10.4907894,43.2164578,88.3464416
"12083",2021-01-30,2.1566491,76.9541987,12.9346473,11.8157011,NA,63.894877,14.8496753,61.2081781,1.3289897,25.8582643,55.4537984,20.3109611,32.053826,15.2657379,64.4641112,29.8974501,30.5122732,27.5090048,10.6586581,44.4046507,83.8029074
"12086",2021-01-30,1.1302864,49.7761046,13.3581289,25.1689757,16.1041692,80.070999,12.8640667,86.9459022,5.846347,34.9117006,55.5066526,15.4282022,26.6637727,8.0445169,81.3498043,39.9284795,49.7770036,47.2868208,16.2209992,71.7846717,96.9413534
"12091",2021-01-30,1.9107969,NA,NA,6.4428568,NA,68.5781645,16.4525002,45.1126173,4.0037515,39.195052,56.3546229,27.4634363,36.4054352,13.4270509,62.809475,33.6453701,27.5214719,22.841098,6.444253,54.5061554,76.3075676
"12095",2021-01-30,1.0698673,54.6492146,17.9793714,15.7582833,21.6014919,76.9929423,10.0800151,83.6614037,2.2801541,35.951529,52.2268815,18.6665292,29.6209819,9.7077577,73.8151739,39.3534694,45.9505157,36.1104538,9.8741324,51.4201733,94.9549218
"12097",2021-01-30,0.4937031,NA,NA,17.2317057,NA,70.8601817,10.2974617,85.4426584,5.002662,33.9521259,59.9032238,17.0804419,29.0539399,9.8546592,75.9715821,42.6802348,43.3160188,35.4627883,13.0519924,52.4246396,91.4066764
"12099",2021-01-30,0.3091969,43.6749882,10.465409,11.9590132,NA,79.2324367,19.9544292,85.719088,4.0345851,34.2871216,53.8333529,20.63962,34.0569479,10.1993992,74.8997849,38.2471889,38.2139252,36.6055322,11.6173794,46.0523822,93.117854
"12101",2021-01-30,1.1673656,66.6317495,12.6974962,9.2320716,NA,70.4024371,12.5531744,75.8364668,2.9664551,31.2263766,52.0022482,19.6496701,31.5899716,8.9389852,67.5934417,34.3754059,31.2313021,27.8471273,9.7053426,33.9604156,91.4122827
"12103",2021-01-30,1.2894759,65.2283618,10.1915935,11.5244799,21.0346392,76.1417264,13.3395207,76.756064,2.7882221,29.0366716,53.3444371,19.7587772,35.6676521,11.6863943,70.0424001,34.3966655,38.7367982,31.7859271,7.8538967,38.6538345,90.3694357
"12105",2021-01-30,0.4010717,62.7342707,10.7324486,11.2225903,NA,62.9899292,8.9036608,63.6637945,2.0142267,33.4753583,53.1935684,20.8988225,30.8226761,12.9038991,69.5702302,33.0009193,32.3447279,26.7032363,7.0011754,46.163906,87.2128903
"12109",2021-01-30,0.8281629,NA,NA,9.3489867,NA,77.7477553,27.0259234,73.4578825,2.1476258,31.6218902,59.8505304,24.6199806,34.8986059,11.9453362,68.4492126,31.5345551,34.3138298,29.7447757,12.2416264,45.20747,88.246525
"12111",2021-01-30,0.7996723,NA,NA,10.5032528,NA,71.2950166,14.5966884,78.0717327,2.4975828,30.8928368,63.746462,25.9394388,33.9515332,13.4727725,70.1949882,34.9738579,37.0577211,30.6325548,14.1868794,38.3001836,89.0971881
"12113",2021-01-30,1.2963331,NA,NA,11.6538794,NA,60.16027,15.5872628,48.6130867,4.4035687,35.8686003,58.6865173,23.9140188,34.538849,17.6782606,71.758439,24.0197483,25.6585095,18.9869326,3.3390872,58.9135881,81.6792427
"12115",2021-01-30,0.5681435,NA,NA,11.1464484,NA,81.3571856,14.6693966,68.6465179,2.0064807,26.3302957,58.7529997,22.1885092,37.197951,10.5631045,66.0657538,37.719093,38.703448,35.0834765,13.6437618,29.8622375,89.2315415
"12117",2021-01-30,0.4577882,NA,NA,12.2583749,NA,77.6898165,16.6076907,81.5113385,1.0147175,32.0642155,49.6221603,21.0689975,31.0441118,11.8648315,67.4286668,30.6281202,35.2870534,27.196784,3.6738578,33.9539955,90.0960115
"12119",2021-01-30,0.549882,NA,NA,14.9137185,NA,79.2284457,19.4698531,62.9181521,4.8563686,14.9231501,59.7272843,24.9471798,34.8167989,17.0712863,64.9123386,38.7686748,34.3880723,37.7443505,10.0119225,37.4052281,87.7784755
"12127",2021-01-30,1.2194074,62.3342167,12.7588907,14.5981326,NA,68.5083299,15.2156379,63.808297,3.1502174,31.7170598,57.996928,21.2343125,33.8587083,13.4515221,70.7495978,31.4021289,27.4198334,26.1385124,5.9884847,43.2262836,88.5661978
"12131",2021-01-30,1.2167826,NA,NA,11.2810562,NA,66.7830745,23.9516491,NA,4.9607442,29.6331384,58.9523497,27.181811,41.4839928,16.1602605,NA,NA,NA,NA,NA,44.731388,NA
"13021",2021-01-30,0.5529869,NA,NA,26.6354099,NA,64.4679574,10.8353102,71.3071327,1.9347819,25.7547259,53.0737309,16.4533157,32.2703974,13.0095567,80.9617094,41.3622856,25.9337182,27.8157676,13.3905352,42.8374077,92.7478809
"13051",2021-01-30,0.6044267,NA,NA,15.6807338,NA,74.0300162,17.4714763,73.3444573,2.1651346,32.6861296,53.1516705,16.979417,31.2425646,9.8240788,70.5232188,38.3898455,33.0262929,27.2098309,7.8144743,47.4277245,92.7322521
"13057",2021-01-30,0.8426332,NA,NA,9.1817577,NA,70.7131454,16.3761909,67.7974641,1.191734,31.8731285,45.8060321,20.9580504,31.7516102,8.813914,71.583965,37.4581865,33.6407334,29.5704867,9.9638114,72.3779941,90.3262019
"13063",2021-01-30,2.1700483,NA,NA,23.6365263,NA,59.8617593,6.0279433,77.0700979,1.14081,31.4191866,53.5071386,8.9840174,30.3139477,8.1917032,73.5365448,43.1427991,33.5689867,27.018872,16.62431,54.6735646,97.6586109
"13067",2021-01-30,0.8883065,46.8130076,31.4449335,12.2117474,NA,78.9207236,14.6692218,71.2415635,1.2231077,30.6021147,51.7049974,13.4894882,22.0167632,7.6865639,71.9746616,38.2888123,38.4055194,27.3207366,8.3601378,64.9177023,91.9692239
"13073",2021-01-30,1.6097115,NA,NA,10.6101121,NA,78.2189018,28.8004163,71.7586067,1.1052752,32.5149699,54.6079485,14.1763259,25.7207313,8.8863246,66.5650511,33.8517842,37.1611695,26.857589,4.3207473,63.4219905,90.499194
"13089",2021-01-30,0.6832839,NA,NA,16.1016951,NA,84.146415,15.6384023,82.6982191,1.4814904,30.0954821,51.5495552,11.9960432,30.8751903,7.1504829,74.7987333,44.2919753,49.3916525,46.1181927,12.6289938,47.2810314,95.9049491
"13115",2021-01-30,1.8775464,NA,NA,21.4683219,NA,60.4446051,18.6562483,38.5111362,1.3136218,29.9216768,50.6426878,18.3282589,40.9574837,11.6807864,55.0464341,NA,NA,NA,NA,54.9093923,66.5281373
"13117",2021-01-30,2.165632,NA,NA,10.189534,NA,77.7650782,12.0624457,68.1998101,1.0387663,26.6345797,53.0894848,22.9708499,36.5961078,10.8428969,69.5525301,41.1284145,29.1597973,28.7566716,7.6522626,54.6719144,90.3942785
"13121",2021-01-30,0.8419451,38.6000401,15.054139,14.5996135,NA,78.7687681,11.0479621,83.9334931,4.3968471,28.6380182,52.9339732,12.8262733,29.4368629,7.6381995,70.6754868,39.3026754,38.4978497,35.1204533,11.0531184,49.802342,95.0808213
"13135",2021-01-30,1.2382525,54.0702145,16.361966,16.2878569,NA,74.2320202,9.9423447,79.1956145,1.6830316,35.7755115,48.0948446,13.5911149,24.9632561,7.1043486,73.4950198,38.4809608,39.2115099,37.2266872,11.1835835,69.6533654,95.0083004
"13139",2021-01-30,0.4735703,NA,NA,9.3353731,NA,63.1512507,12.6389103,NA,3.5196173,34.3672331,52.2860702,18.890367,31.6169036,14.5506312,NA,NA,NA,NA,NA,56.0804405,NA
"13151",2021-01-30,1.7487942,NA,NA,12.3463691,NA,62.6062209,7.3117912,NA,1.8780769,35.4825318,61.7577419,16.1740525,25.6456578,6.3050544,73.2096319,31.7698538,34.7616627,28.6947886,7.0189491,64.8158602,89.6718634
"13153",2021-01-30,0.6358969,NA,NA,15.6636538,NA,71.1473503,13.4734001,62.921262,0.3627272,27.3145518,59.707901,15.8802224,29.3409836,6.2175293,72.2224748,38.4924458,28.2587036,28.7456057,8.3510482,54.3376429,91.4802123
"13185",2021-01-30,0.7956586,NA,NA,12.9600744,NA,69.4542752,19.1108949,NA,3.6966544,37.3712158,46.6179783,18.5100486,31.5554126,8.7024732,NA,NA,NA,NA,NA,45.5382207,NA
"13215",2021-01-30,1.9104323,NA,NA,15.9836817,NA,60.8379777,16.4497755,72.3988344,5.6968596,34.5251815,57.4929988,21.4226914,35.9386231,8.6760157,71.8484753,39.4474188,30.7908262,25.3029931,13.9636155,45.7423274,90.951047
"13223",2021-01-30,2.595259,NA,NA,23.4328887,NA,63.5001053,15.5495775,NA,4.504449,32.2594011,53.1604838,20.0445989,29.0648723,9.778106,NA,NA,NA,NA,NA,67.4076009,NA
"13245",2021-01-30,1.8362101,NA,NA,18.7279068,NA,69.5906994,21.2265686,77.8577896,3.4399553,29.4887549,48.3160625,11.4054062,26.7409716,8.4559036,67.3720089,35.3443737,31.2422967,18.3641737,5.4754346,69.2798361,89.4062599
"15001",2021-01-30,0,NA,NA,6.139741,NA,78.3924819,11.4909527,92.3041314,2.4094908,20.5312033,50.0958789,12.9452907,25.3421599,3.128181,65.5414969,32.4232215,46.0184375,35.0090605,10.0884322,2.6697017,97.5231427
"15003",2021-01-30,0.3784183,25.115318,33.678686,10.6348797,NA,78.9231988,21.3720156,92.6465742,4.9300154,36.1888477,52.7046012,14.8466848,30.1100631,8.0887476,67.0853048,35.8002991,41.5369382,34.7402994,9.6974648,7.9148845,97.2337172
"15009",2021-01-30,0.1315926,NA,NA,14.1512443,NA,83.3805354,20.5424242,91.8854071,2.6750141,23.4877075,49.0970898,17.0635678,24.771909,5.3137717,75.6816492,42.0553848,43.1277209,36.1735239,8.1906585,15.6553908,97.0260322
"16001",2021-01-30,0.8293282,30.4755151,50.2103252,9.1927204,NA,79.6607624,20.2125447,77.1155288,1.8927002,39.4872255,57.3366564,18.1475434,37.8910799,11.6895403,65.9680952,33.6028361,37.4312368,31.3024234,7.6775085,27.3925658,89.6998047
"16019",2021-01-30,0.5454537,NA,NA,6.1615208,NA,79.6198073,17.7547548,54.9181474,4.6396342,44.9153479,67.7774629,27.5370401,44.8212228,14.6458051,57.9914325,41.7231658,37.8623417,34.4322475,10.561733,17.5451319,88.1293297
"16027",2021-01-30,0.2017376,NA,NA,9.5700604,NA,59.0285283,11.4280853,55.1489696,5.7562437,38.3066559,60.605454,22.0016409,42.7541584,14.1870077,56.387499,30.4218877,26.7744561,20.991685,5.6610283,26.0942249,79.7833162
"16055",2021-01-30,0.9751847,NA,NA,7.9872315,NA,59.613887,11.1807482,30.9163677,2.0309255,39.5695372,60.4188531,24.4200906,43.0787412,19.8962494,50.0556594,29.5065646,29.6760324,26.8043429,9.0806596,39.6016062,67.0703465
"16083",2021-01-30,0,NA,NA,3.4391063,NA,51.8921791,13.9669878,49.8455971,2.2398073,41.5788405,72.5341405,33.2836995,54.2901282,23.9030556,52.6994157,NA,NA,NA,NA,18.2588786,79.8440646
"17019",2021-01-30,0.9024224,NA,NA,24.0729153,NA,81.1282772,26.0762249,90.3447953,5.2572879,34.3108029,48.7317152,11.8478227,28.1476209,7.9454118,64.8815471,31.991913,38.2250711,32.9549519,7.2309081,33.9401124,92.4127664
"17031",2021-01-30,0.6182737,17.4880648,18.9260006,12.8927514,12.9774577,81.4318739,10.6339506,91.5980716,5.8524117,30.4085409,47.6208616,8.7151285,25.1273639,5.2920547,72.261462,40.9371798,47.1188195,41.2672926,14.5953765,25.5663154,97.1750431
"17037",2021-01-30,1.5083509,NA,NA,10.5711108,NA,80.8496101,12.5433963,83.3706466,2.7262387,37.2546568,49.8065948,10.4557753,27.0458397,3.9451131,65.6017351,35.1979696,29.2104971,27.861222,6.5543458,24.4723742,92.55793
"17043",2021-01-30,0.1819918,12.6623256,51.4220685,9.8482478,NA,85.1501994,12.4120049,93.0636806,1.2293019,31.5201352,48.9281282,11.4249385,25.4222272,5.1969165,71.0843812,38.8241143,42.1189038,35.3950686,11.8169497,24.3991039,95.2482582
"17089",2021-01-30,0.6196041,15.576314,40.064038,13.1117292,NA,80.1466065,8.1584735,91.3167582,2.4354389,32.4607055,55.7210367,13.1863844,29.0438729,6.7944695,69.4706118,40.0475292,38.8030181,36.0829042,12.6761542,29.3510749,96.8497545
"17091",2021-01-30,1.2671628,NA,NA,NA,NA,NA,NA,NA,7.9056631,40.426997,53.6247518,16.0715465,34.004389,15.4726659,NA,NA,NA,NA,NA,23.2846329,NA
"17093",2021-01-30,0.7758349,NA,NA,8.9747929,NA,81.1856145,12.5477041,95.2749407,0.6259119,36.6746932,48.9578297,9.8059518,28.70566,5.0266097,70.6632165,NA,NA,NA,NA,37.7269357,93.7348846
"17097",2021-01-30,0.7281131,11.9213692,23.3244399,10.6906583,NA,84.9467501,8.1608333,88.704438,1.5884396,27.119066,50.4707625,9.1645323,26.1052199,5.536955,71.174932,40.984859,49.3409229,43.2461723,11.5152171,27.8673104,95.5804892
"17099",2021-01-30,0.6409302,NA,NA,8.6597977,NA,72.0736887,11.8303534,NA,4.6709071,36.7199469,45.3170377,16.7060744,27.0702901,6.4691636,67.8619622,NA,NA,NA,NA,39.7079935,90.4390749
"17111",2021-01-30,0.8488645,NA,NA,6.9818785,NA,80.1173883,10.9567642,89.4608446,2.6468228,32.3360717,54.3449659,13.193189,27.8188575,8.4450023,65.2646033,36.0505166,38.2418618,36.9129787,9.5149407,25.8264463,95.5926077
"17113",2021-01-30,0,NA,NA,12.7761122,NA,83.5634458,13.2903656,85.187624,3.0287853,28.7228777,56.5767866,15.5149978,33.9732323,8.2451888,72.460586,42.1281407,48.601934,45.2274859,13.0495424,25.3588613,95.2368118
"17115",2021-01-30,0,NA,NA,13.2188642,NA,63.5443667,18.2848907,84.8178161,4.0659505,36.8509584,46.5340801,17.77042,33.1298523,6.0908142,60.7637309,27.9976912,25.6769306,26.5503799,8.4949924,18.9986202,87.9432718
"17119",2021-01-30,0.7493218,NA,NA,10.5953563,NA,75.0268446,11.5600807,74.9640587,1.9328172,40.7529439,49.2967788,17.486703,33.5553127,8.7462093,73.2314309,27.8093705,31.5048903,27.617873,8.8474593,45.4188186,94.8371877
"17143",2021-01-30,1.1886202,NA,NA,10.3652856,NA,76.5968627,24.1314517,83.0519238,1.7226339,35.1164808,59.34539,14.2593924,35.3026623,7.3915847,66.0534797,31.334455,29.6581186,22.3751298,4.766094,31.361474,91.9629823
"17161",2021-01-30,0.0806102,NA,NA,13.1022533,NA,77.3848029,11.8294807,86.849031,1.6382356,30.2420771,49.7490537,13.7948473,27.2719672,10.3517219,68.8326995,41.3645101,43.0657928,32.9247215,9.8196222,22.7100144,90.8677421
"17163",2021-01-30,1.1944391,NA,NA,11.9338495,NA,77.2225066,13.1822388,86.2501017,8.1042167,34.0051577,49.5796076,11.0212686,34.7828649,10.7625055,67.4679866,35.3043732,39.9654288,33.0075472,11.7493306,39.472475,92.0397628
"17167",2021-01-30,1.1479897,NA,NA,7.9479525,NA,82.0317339,21.2327398,89.2466555,3.1003778,29.0510846,48.1069667,12.7976146,25.5344984,6.0909509,72.6286209,40.3206418,43.2343928,37.6315859,12.325446,27.4098973,92.5024295
"17179",2021-01-30,0.9137683,NA,NA,8.5916619,NA,74.7804846,24.7154963,82.3675516,2.7065513,41.5329865,60.121687,16.7308384,33.386074,6.1406388,61.5518865,39.5811459,35.277849,29.236148,7.8531302,40.527004,90.9537732
"17197",2021-01-30,0.9241911,15.7232813,26.2286754,12.9637604,NA,75.9469867,8.7593458,89.3256326,2.6057532,34.300359,50.6669196,11.6261298,31.3511783,10.2208264,70.3000629,42.7719692,42.6507046,37.3912292,12.2536008,32.669015,92.4805311
"17201",2021-01-30,0.6534657,NA,NA,8.5198993,NA,70.213433,10.1618395,91.6718545,1.9350206,32.1749332,44.0317983,10.8004898,27.2063412,6.9421432,69.4941857,37.1661831,35.354692,30.45194,9.1997787,25.341977,94.8350671
"18003",2021-01-30,0.4898584,46.1014304,24.7011119,9.1304172,NA,70.6584895,16.1626264,81.7775223,0.3744808,44.8212196,54.2183515,17.876167,37.248178,7.5129114,66.7619721,33.565736,36.6856054,27.5514355,8.8811656,30.389013,95.3776072
"18019",2021-01-30,0.4007761,NA,NA,10.4907504,NA,75.3736991,19.7621837,89.9508972,2.8766252,24.8402017,53.7376031,19.4477963,35.821468,12.8633343,67.0296518,37.23799,27.5200662,23.4591267,7.5226512,49.5890339,94.4837765
"18035",2021-01-30,0.6099082,NA,NA,13.2247696,NA,65.9060446,13.5999555,74.3693282,4.0843686,40.1331237,49.0640699,21.1036108,37.4302905,11.9978714,76.237428,35.7067114,31.8129956,26.9974839,6.9686434,29.2125947,90.045074
"18039",2021-01-30,1.3008767,NA,NA,9.46151,NA,65.0552441,15.8577953,73.6860067,4.9656227,41.0336521,53.9647461,25.9864617,36.8143879,16.9167116,56.5530369,34.9041302,26.8222363,25.6332951,12.3176294,17.7392565,84.9290267
"18043",2021-01-30,0.7442929,NA,NA,NA,NA,NA,NA,NA,0.4827657,34.3642389,53.817042,12.5718336,25.8888674,5.6414901,NA,NA,NA,NA,NA,39.2723219,NA
"18057",2021-01-30,0.3969639,NA,NA,10.9504353,NA,86.1100902,14.9270574,83.6605601,2.9988925,29.2982409,47.7895356,16.3302477,29.9516411,9.2011309,69.3304566,34.0107119,42.0270919,38.4847371,9.5242279,33.0336237,94.7072478
"18063",2021-01-30,1.0870901,NA,NA,8.0002007,NA,82.7619883,13.4984418,NA,4.4397975,44.2806175,51.5546444,23.9874003,34.2464645,7.0138742,NA,NA,NA,NA,NA,38.6722155,NA
"18081",2021-01-30,1.1429498,NA,NA,12.6541941,NA,65.3256426,16.4181767,NA,2.9912877,40.2649347,52.6778316,15.4068438,29.1910332,11.5040155,NA,NA,NA,NA,NA,39.4930305,NA
"18085",2021-01-30,0.2573071,NA,NA,NA,NA,NA,NA,NA,1.0852738,38.0949485,51.7409367,24.0178212,40.4185558,14.6156952,NA,NA,NA,NA,NA,22.0648344,NA
"18089",2021-01-30,0.2971328,42.0111933,9.9889639,12.1929037,NA,72.0488491,15.6556289,86.1945489,1.0785502,35.6270725,49.3816184,17.0943436,32.571701,11.0348855,71.4823423,33.8820708,36.4059308,29.8074428,8.4203792,29.2725636,92.4450939
"18091",2021-01-30,2.4454206,NA,NA,16.1864612,NA,65.3406763,12.7562758,74.6077626,4.7503919,37.728229,59.3708824,17.6476541,36.981482,10.0621846,63.0905517,24.0031241,33.245765,25.4703903,8.6312651,36.6056529,86.6254551
"18095",2021-01-30,1.811451,NA,NA,NA,NA,NA,NA,NA,0.4903465,40.7026346,50.7257213,10.1574823,30.3372339,4.0303753,NA,NA,NA,NA,NA,30.6245986,NA
"18097",2021-01-30,1.0633069,51.3389498,35.5917221,10.429431,NA,72.7415322,13.1272396,82.1680053,3.4259764,35.3858267,46.5233034,15.8401954,31.3929217,6.4794691,70.8159727,35.5074652,37.1042791,31.8474418,8.21318,32.0554476,93.6065051
"18105",2021-01-30,0.7395318,NA,NA,27.8584924,NA,85.0181119,19.5287915,86.8610659,6.9302852,31.7331026,45.782965,20.2711151,31.8013164,7.2796726,72.8352168,NA,NA,NA,NA,26.2160336,91.3994032
"18127",2021-01-30,0.4642268,NA,NA,12.1192139,NA,75.638407,20.1050113,85.2648478,1.2963792,32.7374294,55.2424993,21.2938765,33.7242172,11.3956831,68.4576547,27.8610812,26.6504301,25.7859325,5.1664165,30.6635697,92.6598988
"18141",2021-01-30,1.027524,NA,NA,12.3870892,NA,71.0863784,15.2869134,83.9497052,2.2829908,39.7379763,48.3561164,17.7449263,37.111749,11.7682451,65.9760605,30.8899284,33.6698587,28.8679122,6.1392857,26.7313833,89.5033822
"18157",2021-01-30,1.01376,NA,NA,19.6897287,NA,77.9379572,15.3205776,79.5035265,11.8461167,43.977679,61.0746113,15.476545,40.625707,13.4268744,77.8378522,35.7050959,39.3806638,29.1381246,4.5215423,35.3291254,94.9559031
"18163",2021-01-30,0.5249276,NA,NA,6.9034176,NA,75.616164,25.8016133,87.8094458,1.2599877,35.5286134,46.6133222,17.9574845,34.6083474,8.9851168,71.4053812,32.637318,31.5718928,33.4345437,7.1428436,51.6784131,93.5002877
"18167",2021-01-30,1.5354451,NA,NA,10.4681294,NA,71.0442094,12.0763221,70.3326116,2.2979531,46.2075766,50.4789559,21.6425011,33.0126306,11.6763399,62.9509528,25.324382,38.132988,27.8489139,9.6841295,32.42855,89.0761838
"19013",2021-01-30,0.7100716,NA,NA,14.3411534,NA,74.1521889,7.7843999,84.4097855,3.3448325,30.3844339,54.3205961,19.1913717,33.2633271,15.8897893,75.9418393,32.0713661,33.3291374,20.5519375,8.3258178,32.2227587,89.737095
"19061",2021-01-30,1.1273147,NA,NA,10.4168775,NA,76.9449602,11.7053347,87.5496055,4.0997083,37.3508542,51.1623916,20.7575546,41.7267089,14.7761493,57.8893677,NA,NA,NA,NA,30.1553145,88.1216998
"19103",2021-01-30,0.2884717,NA,NA,6.3714669,NA,91.3685327,17.1119611,91.3708715,3.0214978,34.0320363,49.6917396,10.927299,23.8616937,5.4384567,70.7461575,48.5690878,49.8231387,49.0693539,10.1173617,15.9824565,95.5128552
"19113",2021-01-30,0.3127819,NA,NA,8.3596244,NA,77.1181291,11.8501955,90.371803,3.0095691,39.1615138,46.6101837,17.4310713,30.110512,9.294217,58.9535432,35.6019678,34.7194655,34.8064505,5.2104516,28.6524328,92.6333256
"19153",2021-01-30,1.0476864,54.1094974,25.1342938,8.6474311,NA,80.7967954,12.8518982,81.9591729,2.8329581,36.9094863,54.1448535,16.8639102,28.083047,6.5481615,69.7921489,41.7313127,41.651842,35.989766,11.7916605,33.3529193,92.9545312
"19155",2021-01-30,0,NA,NA,10.5385584,NA,70.8078877,13.8002978,NA,4.3873964,40.6853715,47.2499535,12.5990397,37.0678769,6.5898625,74.713891,NA,NA,NA,NA,27.8587348,NA
"19163",2021-01-30,0.2603564,NA,NA,4.5709837,NA,70.2027832,14.4638411,80.7721072,1.6064796,44.5646091,52.4067571,23.5745739,40.5076572,16.5116752,63.792815,27.6261029,33.152951,28.9746085,8.2936681,31.0100024,88.3654322
"19169",2021-01-30,0.8780531,NA,NA,8.9150388,NA,84.3499236,8.6833148,NA,4.4258019,38.1966079,63.2761063,13.0950664,28.8851597,15.3239613,NA,NA,NA,NA,NA,31.4109173,NA
"19193",2021-01-30,0.8635416,NA,NA,7.1292042,NA,65.6885937,7.7314696,NA,0.8365214,42.3558827,44.8572017,22.4486311,27.9176994,12.3847517,NA,NA,NA,NA,NA,19.6685162,NA
"20045",2021-01-30,0.683177,NA,NA,20.4798499,NA,85.1539011,16.3262128,87.8551245,3.4860668,41.9094417,52.784517,13.7192395,28.7324402,9.7026963,67.4533362,42.8304721,54.2617077,38.8742168,9.0313876,23.6676732,93.7925847
"20091",2021-01-30,0.4883932,42.1001666,41.9279917,11.1375546,NA,84.8182817,14.6705998,90.5954567,1.6724916,33.3553725,49.1867518,17.5846439,33.6512703,8.3724108,69.8149384,34.9628875,41.6985756,37.763635,9.3011349,41.0300809,93.778878
"20161",2021-01-30,0.2104974,NA,NA,13.1692007,NA,81.7824555,27.9793563,NA,1.649681,40.8028182,44.1187902,10.7852715,28.0071036,6.9779055,NA,NA,NA,NA,NA,26.3458844,NA
"20173",2021-01-30,1.3088978,44.0061361,35.5300701,11.3184887,NA,77.8233667,11.5250894,80.8482321,2.4796942,41.5496135,52.727904,21.6435488,39.7264851,11.6475369,67.8953991,32.6109302,36.5893937,32.9303446,6.8957962,45.6125532,93.8489342
"20177",2021-01-30,0.9091417,NA,NA,10.5342088,NA,80.6028614,14.1478573,86.2877511,0.7663457,39.3456523,50.1194267,15.8274418,31.8312533,8.0648195,64.6080912,38.6931322,40.4435933,32.662708,11.5490824,41.9645241,94.1534114
"20209",2021-01-30,2.0071348,NA,NA,11.267034,NA,67.6167946,7.7703978,NA,1.8919758,47.5492689,56.4601529,12.4814214,24.8317894,9.2425017,NA,NA,NA,NA,NA,31.3781762,NA
"21015",2021-01-30,0.462435,NA,NA,13.1792625,NA,78.1457883,12.628726,84.6198711,2.3828914,28.5162567,52.2758288,23.5892339,28.1389066,8.4687174,61.6546657,33.3989423,30.5557792,29.2608914,5.5523198,53.1773465,91.2254557
